Feature_ID	Taxon	Consensus
64d88047dee307c79e50553ae2c18b48	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__unidentified	0.667
64de7e6ba6054c238f2234d36b0b7fc0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae	1.0
64e501cbc32a1f0a5e363f535eee353c	Unassigned	1.0
64f7a7846377922fe1b80861c50848bb	Unassigned	1.0
651c0cd9af6a30837869f5e282d7c7f4	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Pacisporaceae;g__Pacispora;s__Pacispora_scintillans	1.0
652f68e0b89aed9bb26dbfca5ebd1bec	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Pacisporaceae;g__Pacispora;s__Pacispora_scintillans	1.0
652f7440b7a4bb1faf52b340ee422d54	Unassigned	1.0
65324b938b4ae5246fe353afc26494fe	Unassigned	1.0
65331d49dc461d8e67073a4c85dddaea	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__unidentified;g__unidentified;s__unidentified	1.0
6546b6ffe06c36b01137b459a75dd645	Unassigned	1.0
654996eec88d14fdcbe3da86584e252c	Unassigned	1.0
655200177efd86e08d48fbe62370b332	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Parasola	0.7
656a69e9839d756dd0a048177bd4e539	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
656e3fb3ab8606d0a1e0f002b022315c	Unassigned	1.0
657324b53285cf7fd990c25af93ee24e	Unassigned	1.0
65764a816fd9e805cccb434c5058fb40	Unassigned	1.0
6580c550e0cb42c662586bbde6722df7	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Mucor	1.0
65834a23772f8bfac5585ddaebe125b9	Unassigned	1.0
6589642f2c0a22c19c77fab9235fada2	Unassigned	1.0
658d81138f2b42a57c8c8f94726432d8	Unassigned	1.0
6591fa3b757019c4980b71ad150feb88	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	1.0
6592ae4346edd8dd726ede2722cbadf9	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.9
6598d71773056c6dd63f9c275e397927	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinellus	0.8
659ab26d016923f012c94f3998b3b426	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales	1.0
659f78ce6a2c2ce467fc9e93ec2cb9f0	Unassigned	1.0
65a2c4de614987413773f4978f7bf50d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae	0.9
65a2c844a55e0738e0f2fd768c37ea06	Unassigned	1.0
65a5ad5d3f61d391b3b3b191f8aa804a	Unassigned	1.0
65b4eb270799ee40ba4c5dce25d45d14	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	1.0
65bacd77170486b4b566e2e687f61120	Unassigned	1.0
65bbfcb6d59d127386cec1b530aef6cb	Unassigned	1.0
65c670361c50ec36db0c55694acc1fb2	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Myrmecridiales;f__Myrmecridiaceae;g__Myrmecridium	0.9
65d475b0f81f8834538073713590478a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales	1.0
65d9628bc791749c0abcdbb15db3cf69	Unassigned	1.0
65db43c877110e467a263082ef81400f	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces	1.0
65e7b40177a36278054f61a29cbd751d	Unassigned	1.0
65f605f8f6ebe01f2a99ac052fd7f0fe	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.625
65f62f0eaa41d7f6f082856f37c73c89	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae	0.9
65f7924a1e3ac187e6cacaed3dc860c5	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kazachstania	1.0
65f8fc2633b0173753ef89f1419054e7	Unassigned	1.0
65fd20b23619a0f6cdb540a91469c7a2	Unassigned	1.0
660226d185a7ccd7cc0be32a942073c8	Unassigned	1.0
660f43b55075c4f6cf77b977463a619d	Unassigned	1.0
66123806e7a3c589ef74d8aff89cd99d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__unidentified	0.889
66171ab8b63610ded6229b9031fb61cd	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae	0.75
661772ca6c9e9881622542a817409949	Unassigned	1.0
66192728f3ff6bcefef511f1ff4cc2a1	Unassigned	1.0
661aedbda4aa0c0a6ea4c6a4ade1f97c	Unassigned	1.0
661c56824b5f85ed169c8ac108a2cd7b	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae	1.0
662055d0f3cfe61191c84a810e15d984	Unassigned	1.0
663563a68c2ace1dc743f720b434a5ef	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma	0.8
663e3ff33cd331bc43092b6f0a22f4b0	Unassigned	1.0
6644b3695959c74a8537b63850facc46	Unassigned	1.0
6644c57f0774987c046fb23803e41ceb	Unassigned	1.0
66460dc016322db34aa7d27cf46bc79e	Unassigned	1.0
6647a6a2e988ff314649825a56657766	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	0.8
664eeaddc390364f1fcd367cc94462f9	Unassigned	1.0
66513eb22f791d3c548e59082717d90f	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliales_fam_Incertae_sedis;g__Vermispora;s__Vermispora_fusarina	0.667
66532b59673d65fd35b1819838a93b8c	Unassigned	1.0
665db147bb2d9f70785b1710a1b8a01f	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__unidentified;g__unidentified;s__unidentified	1.0
6661b883328f5be28e63ae172830daba	Unassigned	1.0
6662c7a80576ba3e1605916a18414975	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	1.0
6663976a4e33327b44f8a30720b2dbca	Unassigned	1.0
666474eaed0e649da964cc9fbf8fa4fa	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Ambisporaceae;g__Ambispora	0.8
666cde16ff75bb74daeed27da410301c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__unidentified	0.625
6678351d0fccb7e89f3232fdf45de278	Unassigned	1.0
668a0b3c5c402f740de21f8debf77035	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales	0.6
668ac82718704f7bf4de8814d12db348	Unassigned	1.0
668c624bd4123379870fa663a4947b8a	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeospora	0.667
668d064fdd964fdb0c47541a674e512a	Unassigned	1.0
668d335e43a8a663ad8ec354004b9c04	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Chrysozymaceae	0.6
6692bfd6f0117bd6c108db4e4ea50394	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	1.0
66a065cf1bc5d3b690a73a622f9b5c1d	Unassigned	1.0
66a95875850c0a1a3296b24356a9c4e4	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales	1.0
66ba2cdee378a296af0d942a0716402f	Unassigned	1.0
66d0338af70558a0f809eb5644ec36bf	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella	1.0
66d0f678755c94c04828cc839b81ee12	Unassigned	1.0
66d9ce05699631b45705a1e1c6a1f85e	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.9
66db082f699bd469c2c27158a484e328	Unassigned	1.0
66dc5d3033daecf7268dc5ee78100907	Unassigned	1.0
66ed6a3374f9d6cf373162a753e122c7	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	1.0
66fd7700d0c08d4c65602d45b191916a	k__Fungi;p__Basidiomycota;c__Agaricomycetes	1.0
66fe79b2db3e0af5ce63c16941742bd4	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiaceae;g__Rhizophydium;s__unidentified	1.0
67003141d271b0d09e31f703db8413e6	Unassigned	1.0
67018abcfbe5224c65f499fbdf93a21f	k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
67023d0a8332d50f283bf005a2e10c28	k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
67091b7b4118c6c69071071d2cd43f88	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema	0.6
670e901439049d7274769a9a04bd752d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Paxillaceae;g__Paxillus	1.0
67136c1b08d2bb91c4d99b5ad5962ea5	Unassigned	1.0
67154f4d927107287b5be751499dd0b1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Teloschistales;f__Teloschistaceae;g__Xanthoria	0.9
6715b303839f8ee23c7aa7b0d437beb3	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria	0.8
6717c77f1ae7e7a65ce99e1e4cdadaf8	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora	0.8
6719d9950b1bc68f97178a1e13ef0c61	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma	0.714
671e5f2a99487b6dde160842bb8f1e62	Unassigned	1.0
671ff9775390f6b2a527e3a3a12378c2	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae	1.0
6726b257efde114ae8e2fcb5b94c9fc7	Unassigned	1.0
672932aa86d561d2d80b6e112deb74a7	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_persicinum	0.667
672d8a215b040179eaf6d8df0f01604f	Unassigned	1.0
6731d1e4d937b0773f4499785488d26e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Polyporus;s__Polyporus_varius	0.667
673222830a8528a57b48dbe85ddb3707	Unassigned	1.0
673455978dddc9edaa94343abc933e54	Unassigned	1.0
6739eaa647e4b027efd24ab50c9ddb2c	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala	0.9
6746f58c622bf0250cf09f954ec21a05	Unassigned	1.0
674e7751a7ed49e40c428ce122f91678	Unassigned	1.0
674ff9ed6b2e3dfe3f4d80a241adbafc	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Platygloeales;f__Platygloeaceae	0.667
6752ce071e0c7e88ff772c35257b3245	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metarhizium	0.6
675deeffcb6e99b014af59cf90d2d165	Unassigned	1.0
675e9b46742f3f24539ff57c3630856d	Unassigned	1.0
6773be4df264f4bbc9c50aa1c1fe9281	Unassigned	1.0
6784908135031a68f8a3760679b85a8a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae	0.7
67893973ed6c033cb57fcc0133b017ab	Unassigned	1.0
678e95c8ca5375fe50f5b31167528c3d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.6
6794c03beafefd5e85fa8d3940cf03ff	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.9
67a173331d23b0f66e4b533550365f44	Unassigned	1.0
67ad1b63e3ff17ee9308751c623fa021	Unassigned	1.0
67b3f6b6246671a2fcc4a79a37187007	Unassigned	1.0
67bb98fa176811f03fd4613bb00c82c6	Unassigned	1.0
67bdf651fadd60656aaae76b331dfbbb	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium	0.6
67c6a82a1185ba65c042f295132e24a6	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes	0.7
67c91bd45e592995c0b4b2352d86dfc1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.833
67d38928e0b3a3aadf82e604d00caeb3	Unassigned	1.0
67d6d0bccb1f388cc3d79dc3d81ef3ac	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	1.0
67dd8b029cb70d093c4fe19811587457	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.9
67de9f532f93d62d67210c05b4946bf2	Unassigned	1.0
67e0b79d0c6070cc44892e9616072dc2	Unassigned	1.0
67e60d11aa3f90cb44a120a2cf9959d8	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Stropharia	0.7
6807596aa8346dfde88bec493abf8a5c	Unassigned	1.0
68084655e7a0ebbe501298b35f8e4cfe	Unassigned	1.0
681dcec21603d71c0613d44cb14d6d7f	Unassigned	1.0
6835feb699cd4f87995bb9fc7aabac99	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Mucor	1.0
6836b77850b923e648f4585369b17e5e	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala	0.8
6838785ddbca9318b0b71ce9bd5296ea	Unassigned	1.0
683a007c1625a93297a48e012f367322	Unassigned	1.0
684807951105f8a7550d18ca0ea21b86	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Ambisporaceae;g__Ambispora	0.9
684d37e38e51e8cefc9231f7a098886b	Unassigned	1.0
685787f3da095c2356c7a4524df3dd02	Unassigned	1.0
685815d67c2a02665fd51fa99ce9f3be	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Myrmecridiales;f__Myrmecridiaceae;g__Myrmecridium	0.9
6858d8b6469e4b269e732d3aedcf708d	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora	0.7
6864a9e8d6558f7bc7daba023aba3e2d	Unassigned	1.0
68679a1450ab46f6ecec4404700ad7ed	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.75
6869561ea31986d57e4285ebcdb2dcdb	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.6
686c490be7ddaaeb6f23a50a035de6ca	Unassigned	1.0
68711cec206e1390ecaa6984319b9806	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.8
68755d8549515b7bd605a965208ce871	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae	0.7
68a2a835c0643edf00aedd9fdb18fa13	Unassigned	1.0
68a4a89c1cbc4b87facf1b5fe2a2a124	Unassigned	1.0
68a610efa6d2fb671da6bd3cf93177cc	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_equina	1.0
68b2b056c11d068f3113ab156870dc96	k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia	1.0
68b3a12ea4a6cadfac6538760ee7bb5d	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium	0.6
68b9a2515100386b862ecd6a002b7db9	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__unidentified	0.75
68c3e95c96d4e980e0f332a8f4b742d9	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala	0.9
68d82dd3a02ccef315ce365ecc34aba2	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella	1.0
68db483d8f90be3cfb4d64b9112fc424	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella	0.9
68e0ff851d9b4a55972b8859cbe5335e	Unassigned	1.0
68eccc856bd6c69dca1fd40e3525ca18	Unassigned	1.0
68f48cdf0683a1990bc97a2b69e25060	Unassigned	1.0
68f5da7f4d0b747b069c851e87caf977	Unassigned	1.0
68f672eda2039362503c719252cf1360	Unassigned	1.0
68faeab3fb26e1ad50d83389849b8c5a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella	1.0
68fd43e0a4d070fe0e150708ed677639	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.833
690a5740d1dbd9444520a8c1778327dd	Unassigned	1.0
690bd6b54347eeed7975d3fc19ec05aa	Unassigned	1.0
6919d6692cbbb7a5f4b2676f2b238f8e	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__unidentified;g__unidentified;s__unidentified	1.0
691cf4a07c6a6fca28f7645390c4b78e	Unassigned	1.0
691ff1c2dca0e442e55d2d2467124ad6	Unassigned	1.0
6921eb43aa6a8babd0ea0bf5b2af6f53	Unassigned	1.0
692e77460f3783f8ded91605ffa67ba4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	1.0
6939df85f993216276a7947b8f51638b	Unassigned	1.0
69447a3d1344f9e842e4da30853a1dd5	Unassigned	1.0
69468741a82f4ff602ea0993399ef66e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meripilaceae	0.6
6957482683eee4d571dff666a4595af5	Unassigned	1.0
695aa4968924c22cc8c7ed60b152e220	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula	0.9
695b4f87dd1a5e41a8fced416a92993a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius	1.0
695e4718e15d0e62ca5e2e0d511cae03	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Pseudotomentella;s__unidentified	0.9
69605e593556632cd93c75548b647fa7	Unassigned	1.0
69660826a384951623e6b16cda9bd27e	Unassigned	1.0
696e8899d4af2efdc82e5b1f11a669a9	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales	0.6
697a804c08101cd8d29bfc7e30211982	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__unidentified;g__unidentified;s__unidentified	0.75
697c64a70af5a242555df40e7c1033f5	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales	1.0
6984f247df47aaf3536e550a32bdb231	Unassigned	1.0
6995f5c4ecb047a763fe371a58af8118	Unassigned	1.0
69a91eb0e0b92aa9051798c001166886	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Cunninghamellaceae;g__Absidia;s__Absidia_glauca	0.667
69adebaab9065cddc30d4786524d780e	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomus;s__unidentified	1.0
69b0a9fbadd124570add3e904e91126e	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales	1.0
69b34f6023321eba7be560c6cf670065	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Scolecobasidium;s__Scolecobasidium_constrictum	1.0
69b6a5f9e1b6345a15904766083da24f	Unassigned	1.0
69b9cf532b28e96ff465bdcebb122c48	Unassigned	1.0
69bc98d9eddb41e3281a882e9e865ba2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.7
69d31f7be2baa8b2d6010660e158c020	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Tausonia;s__Tausonia_pullulans	1.0
6a04fc0b7efed605108a4980c715e1bb	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	1.0
6a050735a5386df34f08fd3e64722e06	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomus;s__unidentified	1.0
6a1c688076960b0d0a5d60813ef6182a	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Caliciales;f__Physciaceae;g__Physcia	1.0
6a1fe57d153c3c8599e8c4c91d284832	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__unidentified	0.6
6a2c9348da5da5f3bf636905cacd653c	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala	0.8
6a2d44d1e033057f96275f6ae827f555	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Holtermanniales;f__Holtermanniales_fam_Incertae_sedis;g__Holtermanniella;s__Holtermanniella_takashimae	0.667
6a2f8cf85e5bb6f28c1d906fc86f4de0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellales_fam_Incertae_sedis;g__Minimedusa;s__Minimedusa_polyspora	1.0
6a2ffddf7c14cd0d95a41ec86e6e42d7	Unassigned	1.0
6a326ec700455b21af3046e3bfedfda6	Unassigned	1.0
6a34f3c3fd5d01b1e929da4b9e82f9e1	Unassigned	1.0
6a38eb35ab77b5cd3a36443dee33af81	Unassigned	1.0
6a49705e0f7057a46d6505ff7e2a9f93	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.9
6a4ddf5b3514698b61b11f02ac42b78d	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__unidentified;s__unidentified	1.0
6a54f0a4685155f4f5dad78542082501	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Chrysozymaceae;g__Pseudohyphozyma	1.0
6a54fe4cf642dff5a3df6bae612c50d9	Unassigned	1.0
6a5df16719c85d4a8d195932238374ef	Unassigned	1.0
6a611087377e717eec4bc9c3ab093190	Unassigned	1.0
6a61e454e0dd5ae62e46d69504b1c8a2	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	1.0
6a6215500d491746d4931dd3f461a4f5	Unassigned	1.0
6a651719246cef174aefc302959b075a	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces;s__Spizellomyces_dolichospermus	1.0
6a6737f48481abcb11d3564d4f016f3b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	1.0
6a6ec2156958055ba55461ebf0bc2f9b	Unassigned	1.0
6a70d314ad95f9b46f783636838037d9	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilus	0.9
6a71a9b86cf68dbf55f13bf012cc7437	Unassigned	1.0
6a765ef9f96f7073f7052def224a2cd8	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__unidentified;g__unidentified;s__unidentified	1.0
6a7da834068dbe49c20e7ee040a3281e	Unassigned	1.0
6a82d4bffa1320538965fd94b4421bc3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales	0.833
6a8ac416e8cadb8370dd783282dc86a5	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella	1.0
6a956ff665c809b74b57278b9411f71f	Unassigned	1.0
6aa14dd1e03dc953763046c3712021dd	Unassigned	1.0
6aa2b6ed4f77729d92c8b1ed927bf11c	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Leotiaceae;g__Neobulgaria;s__unidentified	0.6
6aadf64674d4f1fcc491cef1d5670e84	Unassigned	1.0
6ab133d9ef07b5793d598561239845ec	Unassigned	1.0
6ab642ad7849af4108912b0ad5b5e6bc	Unassigned	1.0
6ab7737502b495ffc1ccc01728389a6d	Unassigned	1.0
6acf086986530eb3b76918947f8cbdd3	Unassigned	1.0
6ad4ca6d9e4d7f66d2a7f08b9ffc8e91	Unassigned	1.0
6ae8ca6b8753e7027fbdf0effccba219	Unassigned	1.0
6aed252f75d8b2096a49fef17165d5dc	k__Fungi;p__Ascomycota	1.0
6aefc2ac4a3f3fa4678f2cbe3a4f32e6	Unassigned	1.0
6b010d495eabd76a2f7937bf68b099d8	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma	0.625
6b03607d1dfe461dc7ddeaa8f9d3fe4d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius	1.0
6b068ee27ddf2ea6282389aac75a64d2	Unassigned	1.0
6b0eb2767c91344f8d3ac37fca91a5ae	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__unidentified;s__unidentified	1.0
6b12f4e2d8088ce7c9a0537332de6210	Unassigned	1.0
6b267aed7315a8d08a55ecfbde6c17f9	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tuberaceae;g__unidentified;s__unidentified	1.0
6b2884c7d74d10b38831f5001265d02f	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	1.0
6b2adb5368fec42ab1105724d820eac7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Conocybe	0.8
6b2ce3c49673dcc9b0d3dc995837af56	Unassigned	1.0
6b307f11109e530bf80c1a7bd8afbdea	Unassigned	1.0
6b4912916f53c6f0ad5ec06bf9fe2194	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae	0.75
6b4a91bf60edee8de166e4c7d71fdf43	Unassigned	1.0
6b4bd5addb2048c5f6dea765c018eb03	Unassigned	1.0
6b512176325c09c94ed1ee9217911771	k__Fungi;p__Olpidiomycota;c__Olpidiomycetes;o__Olpidiales;f__Olpidiaceae;g__Olpidium;s__Olpidium_brassicae	1.0
6b530b9be219332b335db4174b8d94c0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae	1.0
6b547a261977cfcbf74952f8873f253b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Hyphodontia;s__Hyphodontia_pallidula	1.0
6b5f46e8efc47779cbcf154367b8e2f7	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.7
6b6420363e7d7d7c728bc0f0bf0894fa	Unassigned	1.0
6b68c524c8c6b214cf4980a3886ebc6d	k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia	1.0
6b69f7cf64975317212b981ae37220b4	Unassigned	1.0
